spot_name,gallery_images,introduction,address,traffic_jam,parking_area,best_season,average_budget,best_num,crowd,facility,lat,lng,predicted_label_id,predicted_label
伊太祁曽神社,"https://motospot.jp/img/spot/img-2112-0-medium.jpg",和歌山県にある神社です。紀ノ國一之宮で木の神様である五十猛命（いたけるのみこと）がまつられています。鳥居を抜け奥に駐車場があり無料で停めることができます。本殿まで少し階段がありますがそれほど歩かずお参りすることができます。木の神様らしく鳥居が木製で歴史を感じることができ神社の奥には水の神様がまつられた井戸があったりと境内をゆっくり歩くと多くの発見がある神社です。,640-0361 和歌山県和歌山市伊太祈曽５５８,1時間,駐車場あり,通年,無料,何人でも,空いている,屋外,34.2013474,135.2503019,0,子連れ家族
鈴鹿ツインサーキット,"https://motospot.jp/img/spot/img-2368-0-medium.jpg",鈴鹿には鈴鹿サーキットという国際サーキットがありますが、それとは別のミニサーキットです。グリップ・ドリフトでコースを2分割して走行することができます。金曜日にはフルコースをグリップで走行することもできるイベントがあるので、グリップコースに飽きたらフルコースを走行することもオススメです。亀山インターから車で20分ほど、近くにはモーターランド鈴鹿という別のミニサーキットもあります。コンビニが近くにあるので、買い出しも便利です。入場料で500円かかります。走行料金はグリップで1枠5000円と安価に走行できるので、サーキットデビューにもってこいです。,510-0265 三重県鈴鹿市三宅町２９１３−２,2時間,駐車場あり,春,8000円,何人でも,空いている,屋外,34.8052645,136.4962801,0,子連れ家族
霊山寺,"https://motospot.jp/img/spot/img-2113-0-medium.jpg",奈良県にある薬師如来を本尊とする大きなお寺です。本堂は国宝で、ほかにも重要文化財の堂塔・宝物がたくさんあります。本堂は重々しい雰囲気ですが平和を願って作られた薔薇園もあり、お参りときれいな花をじっくり堪能できるお寺です。奥の院まで歩いてお参りすれば祈りがより深まったような気がします。駐車場の一角に駐輪スペースがありそちらにバイクを停めてお参りすることができます。,631-0052 奈良県奈良市中町３８７９,1時間,駐車場あり,通年,500円,何人でも,普通,屋外,34.6749121,135.7461061,0,子連れ家族
番所庭園,"https://motospot.jp/img/spot/img-1090-medium.jpg",番所庭園は、綺麗な芝生公園で、整った形の松もあり、海を眺めることができます。バーベキュー施設もあり、夏は特に賑わっています。また、釣りもできるので、釣り好きの方にもおすすめの場所です。,641-0062 和歌山県和歌山市雑賀崎,0.5時間,駐車場あり,夏,600円,何人でも,空いている,屋外,34.1895602,135.144372,0,子連れ家族
太山寺,"https://motospot.jp/img/spot/img-2626-0-medium.jpg",神戸市西区にある寺院です。市内唯一の国宝建造物があります。場所は郊外にあり人通りも少ないのですが、田畑が多く自然も豊かです。境内は三重塔や阿弥陀堂などがあります。厳かな雰囲気で仏像も多くあります。奥には森林と河が流れています。寺院ですので季節の祭りもあります。駐車場は無料で入場料は300円です。近隣に入浴施設があるので疲れたらリフレッシュしていくこともできます。,651-2108 兵庫県神戸市西区伊川谷町前開２２４,2時間,駐車場あり,秋,300円,一人,空いている,屋外,34.6964521,135.0679623,0,子連れ家族
わんぱく動物園,"https://motospot.jp/img/spot/img-1091-medium.jpg",小さい動物園ですが、ウサギなど小動物と触れ合えます。放し飼いにされているアヒルたちがおしりをプリプリさせながら歩いている姿に癒されます。そして、園のシンボルであるヤギタワーの螺旋階段にいるヤギたちを見ていると外国に来たような気分になれます。,630-2205 奈良県山辺郡山添村桐山３２,1時間,駐車場あり,通年,無料,何人でも,少し空いている,屋外,34.6816388,135.9743547,0,子連れ家族
京都市京セラ美術館,"https://motospot.jp/img/spot/img-2115-0-medium.jpg",1933年に開設された歴史ある大規模な公立美術館です。岡崎公園内に位置し、洋風建築に和風の屋根を被せた和洋折衷の外観が魅力です。京都画壇を中心とした明治以降の近代・現代美術を収集しており、浅井忠の「グレーの柳」や上村松園の「待月」、竹内栖鳳の「絵になる最初」など、約3800点を収蔵しています。2020年春にリニューアルされ、現代アートなどの多彩な展示を行う新館「東山キューブ」、常設のカフェ、ミュージアムショップ、コレクションルームも誕生しました。,606-8343 京都府京都市左京区岡崎円勝寺町１２４,1時間,駐車場あり,通年,2000円,何人でも,少し混んでいる,屋内,35.0132305,135.7841327,0,子連れ家族
宇陀アニマルパーク,"https://motospot.jp/img/spot/img-1092-medium.jpg",奈良県営の動物ふれあい体験施設です。やぎや、牛、馬、ウサギなどの動物がいて小動物とは触れ合ったり餌をあげたりできます。また、広い敷地なので、子連れだと走り回ったり長い滑り台で遊んだり一日中有意義な時間がすごせます。,633-2112 奈良県宇陀市大宇陀小附７５−１,6時間,駐車場あり,通年,無料,何人でも,普通,屋外,34.489035,135.9330239,0,子連れ家族
江埼灯台,"https://romance-toudai.uminohi.jp/img/toudai/esaki_01.jpg",明治初期に建設された石造りの洋式灯台です。周囲は瀬戸内海国立公園に指定されており、灯台からは明石海峡大橋を望むことができます。江埼灯台は日本で8番目に建設された洋式灯台で、石造りの灯台としては3番目に古い灯台です。2022年に国の重要文化財に指定されました。灯台は明治時代のままの姿を残しており、訪れる人々に船舶の安全を守る歴史を伝えています。須磨灘に沈む夕日を見ることができる夕日スポットです。日没後には灯台に光が灯ります。夜景も綺麗です。,656-1725 兵庫県淡路市野島江崎１７,0.5時間,バイク駐車場あり,通年,無料,何人でも,空いている,屋外,34.6070054,134.993397,0,子連れ家族
若草山,"https://motospot.jp/img/spot/img-1093-medium.jpg",奈良公園にある山で、天候が良ければ徒歩で登山を楽しむことができます。そんなに高い山ではないので体力に自信がなくても登れます。途中たくさんの鹿に出会えますし、山頂からは、世界遺産の東大寺などを見下ろすことができます。夜はドライブウェイから登り、新日本三代夜景の一つに選ばれた夜景が見られます。,630-8211 奈良県奈良市雑司町,4時間,駐車場あり,秋,600円,何人でも,少し空いている,屋外,34.6890053,135.850522,0,子連れ家族
大和高田市総合公園,"https://motospot.jp/img/spot/img-2117-0-medium.jpg",駐車場もあり、グラウンドやコートでよく試合をしているのを見かけます。散歩、ランニングなど夜間利用している方もおられました。園内に桜の木が植えられているので春になると綺麗に咲いているのが見られます。,635-0058 奈良県大和高田市西坊城４１４,1時間,駐車場あり,通年,無料,何人でも,空いている,屋外,34.4918229,135.7556525,0,子連れ家族
星のブランコ,"https://motospot.jp/img/spot/img-1094-medium.jpg",長さ280m 、高さ最大50mの吊り橋で、まずそこに辿り着くまでに結構な山道を歩かなければなりませんが、ハイキングをかねて自然を楽しめます。吊り橋からは一面の絶景が見え、そこまでの苦労が報われるでしょう。展望台は吊り橋も見え、人気のフォトスポットです。秋は特に紅葉が綺麗でおすすめです。,576-0011 大阪府交野市星田５０１９−１,4時間,駐車場あり,秋,無料,何人でも,少し混んでいる,屋外,34.7521327,135.6881175,0,子連れ家族
大阪中之島美術館,"https://motospot.jp/img/spot/img-2118-0-medium.jpg",大阪中之島美術館は、大阪の中核であり、水都のシンボルである中之島に位置しています。2022年2月にオープンしたこの美術館は、19世紀後半から今日までの日本と海外の代表的な美術品やデザイン作品を中心に、約6000点のコレクションを所蔵しています。この美術館では、幅広い領域の作品を楽しむことができます。,530-0005 大阪府大阪市北区中之島４丁目３−１,1時間,駐車場あり,通年,2000円,何人でも,普通,屋内,34.6922899,135.4913832,0,子連れ家族
ロゴスランド,"https://motospot.jp/img/spot/img-2374-0-medium.jpg",ロゴス(LOGOS)が経営するキャンプ施設があり、テントなどのキャンプ用品も販売されています。とても広く、手ぶらでキャンプ体験やバーベキューも楽しめます。施設内にはキャンプホテルやBBQテラス、アウトドア料理のレストランなどがあり、屋内施設もあるので雨でも楽しめます。さらに、ローラースライダーや木製アスレチックなどのアトラクションも楽しめます。公園内にはピクニックが楽しめる大芝生広場もあります。ログスショップやワークショップなども開催され、家族や仲間と一緒に楽しい時間を過ごすことができます。近くにコンビニがないので、飲み物などは持参した方が良いです。,610-0121 京都府城陽市寺田大川原２４−４,3時間,駐車場あり,春,2000円,複数人,少し空いている,屋外,34.8561999,135.7975158,0,子連れ家族
